pfaf_id,ISO,Admin0,Admin1,rfr_score,cfr_score
616801,BRA,Brazil,Amapá,4.044640361,3.269262958
616802,BRA,Brazil,Amapá,3.798322777,0
616803,BRA,Brazil,Amapá,4.043507533,0
616804,BRA,Brazil,Amapá,4.00022608,0
616805,BRA,Brazil,Amapá,2.356699279,0
616806,BRA,Brazil,Amapá,3.110541399,0
616807,BRA,Brazil,Amapá,4.006070687,0
616808,BRA,Brazil,Amapá,3.273396023,0
616809,BRA,Brazil,Amapá,4.037793668,0
616900,BRA,Brazil,Amapá,4.02869452,3.290708872
621000,BRA,Brazil,Pará,4.041846447,4.008531882
621001,BRA,Brazil,Amapá,3.418317842,1.490758428
621002,BRA,Brazil,Amapá,4.025863977,0
621003,BRA,Brazil,Amapá,2.848367949,4.034580599
621004,BRA,Brazil,Amapá,4.001371087,1.068481349
621005,BRA,Brazil,Amapá,4.025493655,3.025233864
621006,BRA,Brazil,Amapá,4.034448415,0
621007,BRA,Brazil,Pará,2.46396572,4.020139248
621008,BRA,Brazil,Amapá,3.877165775,0
621009,BRA,Brazil,Pará,4.026232838,3.984132345
622100,BRA,Brazil,Pará,4.044219076,3.281948441
622211,BRA,Brazil,Pará,4.057823132,0
622212,BRA,Brazil,Pará,3.245835701,0
622213,BRA,Brazil,Pará,4.038507564,0
622214,BRA,Brazil,Pará,0.952618947,0
622215,BRA,Brazil,Pará,1.295915084,0
622216,BRA,Brazil,Pará,2.139483061,0
622217,BRA,Brazil,Pará,3.699648939,0
622218,BRA,Brazil,Pará,2.161923869,0
622219,BRA,Brazil,Pará,4.023693289,0
622221,BRA,Brazil,Pará,2.160914585,0
622222,BRA,Brazil,Pará,1.554946555,0
622223,BRA,Brazil,Pará,3.706112479,0
622224,BRA,Brazil,Pará,1.137495879,0
622225,BRA,Brazil,Pará,4.028214517,0
622226,BRA,Brazil,Pará,3.434275657,0
622227,BRA,Brazil,Pará,4.001177528,0
622228,BRA,Brazil,Pará,0.633766462,0
622229,BRA,Brazil,Pará,1.003738313,0
622231,BRA,Brazil,Pará,2.503581551,0
622232,BRA,Brazil,Pará,0,0
622233,BRA,Brazil,Pará,3.150365563,0
622234,BRA,Brazil,Pará,0.365575549,0
622235,BRA,Brazil,Pará,2.093351178,0
622236,BRA,Brazil,Pará,1.35526051,0
622237,BRA,Brazil,Pará,2.071723884,0
622238,BRA,Brazil,Pará,0,0
622239,BRA,Brazil,Pará,1.830490735,0
622241,BRA,Brazil,Pará,0.356362361,0
622242,BRA,Brazil,Pará,0.378409391,0
622243,BRA,Brazil,Pará,2.738113663,0
622244,BRA,Brazil,Pará,0.279044338,0
622245,BRA,Brazil,Pará,1.64440118,0
622246,BRA,Brazil,Pará,0.715765244,0
622247,BRA,Brazil,Pará,2.722591578,0
622248,BRA,Brazil,Pará,0.35962674,0
622249,BRA,Brazil,Pará,2.432385535,0
622251,BRA,Brazil,Pará,2.234101149,0
622252,BRA,Brazil,Pará,0,0
622253,BRA,Brazil,Pará,3.011197883,0
622254,BRA,Brazil,Mato Grosso,0.962430083,0
622255,BRA,Brazil,Mato Grosso,4.000318711,0
622256,BRA,Brazil,Mato Grosso,0.346213844,0
622257,BRA,Brazil,Mato Grosso,2.102854337,0
622258,BRA,Brazil,Mato Grosso,0.016539826,0
622259,BRA,Brazil,Mato Grosso,0.192850744,0
622260,BRA,Brazil,Mato Grosso,1.063904342,0
622270,BRA,Brazil,Mato Grosso,1.29946615,0
622281,BRA,Brazil,Mato Grosso,4.057087181,0
622282,BRA,Brazil,Mato Grosso,0.409355777,0
622283,BRA,Brazil,Mato Grosso,3.423811801,0
622284,BRA,Brazil,Mato Grosso,0.53802085,0
622285,BRA,Brazil,Mato Grosso,4.14573609,0
622286,BRA,Brazil,Mato Grosso,0,0
622287,BRA,Brazil,Mato Grosso,0.699920646,0
622288,BRA,Brazil,Mato Grosso,0,0
622289,BRA,Brazil,Mato Grosso,0,0
622291,BRA,Brazil,Mato Grosso,4.07000287,0
622292,BRA,Brazil,Mato Grosso,2.028151421,0
622293,BRA,Brazil,Mato Grosso,4.094052569,0
622294,BRA,Brazil,Mato Grosso,0,0
622295,BRA,Brazil,Mato Grosso,3.780348035,0
622296,BRA,Brazil,Mato Grosso,1.5511294,0
622297,BRA,Brazil,Mato Grosso,1.007939876,0
622298,BRA,Brazil,Mato Grosso,0.981996912,0
622299,BRA,Brazil,Mato Grosso,0.337703893,0
622310,BRA,Brazil,Pará,4.129777674,0
622321,BRA,Brazil,Pará,4.057086032,0
622322,BRA,Brazil,Amapá,1.286080466,0
622323,BRA,Brazil,Pará,1.542611408,0
622324,BRA,Brazil,Pará,1.45814274,0
622325,BRA,Brazil,Amapá,1.41152964,0
622326,BRA,Brazil,Amapá,3.156985149,0
622327,BRA,Brazil,Pará,1.437197167,0
622328,BRA,Brazil,Amapá,4.041269704,0
622329,BRA,Brazil,Amapá,4.044227741,0
622330,BRA,Brazil,Pará,4.073599977,0
622341,BRA,Brazil,Pará,4.042338694,0
622342,BRA,Brazil,Pará,0.791289036,0
622343,BRA,Brazil,Pará,2.902851914,0
622344,BRA,Brazil,Pará,1.360323748,0
622345,BRA,Brazil,Pará,1.744012615,0
622346,BRA,Brazil,Pará,4.011333733,0
622347,BRA,Brazil,Pará,4.075491368,0
622348,BRA,Brazil,Pará,0,0
622349,BRA,Brazil,Pará,0.867920679,0
622351,BRA,Brazil,Pará,3.571964356,0
622352,BRA,Brazil,Pará,4.006234546,0
622353,BRA,Brazil,Pará,2.663808571,0
622354,BRA,Brazil,Pará,2.947264814,0
622355,BRA,Brazil,Pará,2.456512149,0
622356,BRA,Brazil,Pará,3.483892044,0
622357,BRA,Brazil,Pará,4.006904678,0
622358,BRA,Brazil,Pará,1.938852858,0
622359,BRA,Brazil,Pará,4.006495879,0
622361,BRA,Brazil,Pará,3.287699092,0
622362,BRA,Brazil,Pará,1.982714352,0
622363,BRA,Brazil,Pará,2.292011596,0
622364,BRA,Brazil,Pará,0.059097406,0
622365,BRA,Brazil,Pará,3.598198806,0
622366,BRA,Brazil,Pará,0,0
622367,BRA,Brazil,Pará,0.301471974,0
622368,BRA,Brazil,Pará,3.852085277,0
622369,BRA,Brazil,Pará,1.525211617,0
622370,BRA,Brazil,Pará,4.004155102,0
622380,BRA,Brazil,Pará,2.716469747,0
622390,BRA,Brazil,Pará,0.025464364,0
622411,BRA,Brazil,Pará,0,0
622412,BRA,Brazil,Pará,2.471633436,0
622413,BRA,Brazil,Pará,1.29982406,0
622414,BRA,Brazil,Pará,2.484467784,0
622415,BRA,Brazil,Pará,3.477653708,0
622416,BRA,Brazil,Pará,1.418897559,0
622417,BRA,Brazil,Pará,3.901034012,0
622418,BRA,Brazil,Pará,0.047489199,0
622419,BRA,Brazil,Pará,0.186956526,0
622421,BRA,Brazil,Pará,0.828831549,0
622422,BRA,Brazil,Pará,2.968665606,0
622423,BRA,Brazil,Pará,2.374040273,0
622424,BRA,Brazil,Pará,3.323714661,0
622425,BRA,Brazil,Pará,0.570273999,0
622426,BRA,Brazil,Pará,1.592700262,0
622427,BRA,Brazil,Pará,1.119209825,0
622428,BRA,Brazil,Pará,0.094863886,0
622429,BRA,Brazil,Pará,1.513854466,0
622431,BRA,Brazil,Pará,3.422569844,0
622432,BRA,Brazil,Pará,4.06102197,0
622433,BRA,Brazil,Pará,0.655282746,0
622434,BRA,Brazil,Pará,3.133277433,0
622435,BRA,Brazil,Pará,0,0
622436,BRA,Brazil,Pará,0.245649869,0
622437,BRA,Brazil,Pará,1.70184015,0
622438,BRA,Brazil,Pará,1.131917614,0
622439,BRA,Brazil,Amazonas,4.046897709,0
622441,BRA,Brazil,Amazonas,3.998981478,0
622442,BRA,Brazil,Amazonas,2.22125605,0
622443,BRA,Brazil,Mato Grosso,4.041480294,0
622444,BRA,Brazil,Mato Grosso,1.124032873,0
622445,BRA,Brazil,Mato Grosso,2.156922572,0
622446,BRA,Brazil,Mato Grosso,0.310551602,0
622447,BRA,Brazil,Mato Grosso,2.82823303,0
622448,BRA,Brazil,Mato Grosso,1.314266982,0
622449,BRA,Brazil,Mato Grosso,0.740822399,0
622451,BRA,Brazil,Pará,4.010719382,0
622452,BRA,Brazil,Pará,3.129266461,0
622453,BRA,Brazil,Mato Grosso,3.495424579,0
622454,BRA,Brazil,Pará,1.680334612,0
622455,BRA,Brazil,Mato Grosso,4.014807961,0
622456,BRA,Brazil,Pará,0.326470297,0
622457,BRA,Brazil,Mato Grosso,2.775393295,0
622458,BRA,Brazil,Pará,0.896974043,0
622459,BRA,Brazil,Mato Grosso,4.092936137,0
622460,BRA,Brazil,Mato Grosso,1.900514657,0
622470,BRA,Brazil,Mato Grosso,1.03718753,0
622480,BRA,Brazil,Mato Grosso,1.313317025,0
622491,BRA,Brazil,Mato Grosso,1.189886712,0
622492,BRA,Brazil,Mato Grosso,0.190654175,0
622493,BRA,Brazil,Mato Grosso,0.76877181,0
622494,BRA,Brazil,Mato Grosso,1.693286412,0
622495,BRA,Brazil,Mato Grosso,0.304341644,0
622496,BRA,Brazil,Mato Grosso,0.640553619,0
622497,BRA,Brazil,Mato Grosso,0.253789604,0
622498,BRA,Brazil,Mato Grosso,0,0
622499,BRA,Brazil,Mato Grosso,1.012165874,0
622510,BRA,Brazil,Pará,3.063618491,0
622521,BRA,Brazil,Pará,0.603153175,0
622522,BRA,Brazil,Pará,3.79449626,0
622523,BRA,Brazil,Pará,0.304318501,0
622524,BRA,Brazil,Pará,1.796645853,0
622525,BRA,Brazil,Pará,1.919959262,0
622526,BRA,Brazil,Pará,4.056037971,0
622527,BRA,Brazil,Pará,3.989144102,0
622528,BRA,Brazil,Pará,0,0
622529,BRA,Brazil,Pará,0,0
622530,BRA,Brazil,Pará,3.352723706,0
622541,BRA,Brazil,Amazonas,1.939597688,0
622542,BRA,Brazil,Pará,2.272152012,0
622543,BRA,Brazil,Amazonas,3.98131695,0
622544,BRA,Brazil,Amazonas,1.366555058,0
622545,BRA,Brazil,Amazonas,3.260224863,0
622546,BRA,Brazil,Amazonas,2.764197777,0
622547,BRA,Brazil,Amazonas,3.244351284,0
622548,BRA,Brazil,Amazonas,2.798375092,0
622549,BRA,Brazil,Amazonas,3.3976137,0
622550,BRA,Brazil,Amazonas,3.303673596,0
622561,BRA,Brazil,Amazonas,4.038522981,0
622562,BRA,Brazil,Amazonas,1.76393417,0
622563,BRA,Brazil,Amazonas,2.795753759,0
622564,BRA,Brazil,Amazonas,2.768342501,0
622565,BRA,Brazil,Amazonas,2.834218294,0
622566,BRA,Brazil,Amazonas,2.75999808,0
622567,BRA,Brazil,Amazonas,1.587525595,0
622568,BRA,Brazil,Roraima,3.153797144,0
622569,BRA,Brazil,Roraima,0.258646206,0
622570,BRA,Brazil,Amazonas,4.061460503,0
622580,BRA,Brazil,Amazonas,3.30206874,0
622590,BRA,Brazil,Amazonas,2.900659559,0
622611,BRA,Brazil,Amazonas,3.066768801,0
622612,BRA,Brazil,Amazonas,3.421087877,0
622613,BRA,Brazil,Amazonas,1.00990549,0
622614,BRA,Brazil,Amazonas,3.137540776,0
622615,BRA,Brazil,Amazonas,2.41268864,0
622616,BRA,Brazil,Amazonas,2.604331118,0
622617,BRA,Brazil,Amazonas,4.00851345,0
622618,BRA,Brazil,Amazonas,1.223655592,0
622619,BRA,Brazil,Amazonas,2.595250392,0
622621,BRA,Brazil,Amazonas,1.980221378,0
622622,BRA,Brazil,Amazonas,0.033306564,0
622623,BRA,Brazil,Amazonas,3.441590873,0
622624,BRA,Brazil,Mato Grosso,0.517988468,0
622625,BRA,Brazil,Amazonas,2.800917109,0
622626,BRA,Brazil,Mato Grosso,0.723439616,0
622627,BRA,Brazil,Mato Grosso,3.714473811,0
622628,BRA,Brazil,Mato Grosso,0.488512491,0
622629,BRA,Brazil,Mato Grosso,1.262639746,0
622631,BRA,Brazil,Amazonas,4.020933615,0
622632,BRA,Brazil,Amazonas,3.741762312,0
622633,BRA,Brazil,Amazonas,2.136858091,0
622634,BRA,Brazil,Amazonas,3.915971282,0
622635,BRA,Brazil,Amazonas,3.585995766,0
622636,BRA,Brazil,Amazonas,1.474938173,0
622637,BRA,Brazil,Amazonas,1.545586935,0
622638,BRA,Brazil,Amazonas,0.896996029,0
622639,BRA,Brazil,Amazonas,3.965221282,0
622641,BRA,Brazil,Rondônia,0,0
622642,BRA,Brazil,Rondônia,0.961778597,0
622643,BRA,Brazil,Rondônia,2.381751115,0
622644,BRA,Brazil,Rondônia,1.070637569,0
622645,BRA,Brazil,Rondônia,1.090541031,0
622646,BRA,Brazil,Rondônia,2.577277031,0
622647,BRA,Brazil,Rondônia,2.27845329,0
622648,BRA,Brazil,Rondônia,3.230008073,0
622649,BRA,Brazil,Rondônia,4.010499346,0
622651,BRA,Brazil,Rondônia,3.417171917,0
622652,BRA,Brazil,Rondônia,1.576201889,0
622653,BRA,Brazil,Rondônia,0.470211036,0
622654,BRA,Brazil,Rondônia,4.004324043,0
622655,BRA,Brazil,Rondônia,2.46270984,0
622656,BRA,Brazil,Rondônia,4.028367921,0
622657,BRA,Brazil,Rondônia,4.009397095,0
622659,BRA,Brazil,Rondônia,4.00536178,0
622671,BRA,Brazil,Rondônia,2.329813188,0
622672,BRA,Brazil,Rondônia,1.458321781,0
622673,BRA,Brazil,Rondônia,4.034684599,0
622675,BRA,Brazil,Rondônia,3.039736442,0
622676,BRA,Brazil,Rondônia,4.029187677,0
622678,BRA,Brazil,Rondônia,4.136542128,0
622681,BRA,Brazil,Rondônia,3.978582322,0
622700,BRA,Brazil,Amazonas,1.279992484,0
622811,BRA,Brazil,Amazonas,0.332674878,0
622812,BRA,Brazil,Amazonas,1.601874686,0
622813,BRA,Brazil,Amazonas,2.289004102,0
622814,BRA,Brazil,Amazonas,3.790952528,0
622815,BRA,Brazil,Amazonas,0,0
622816,BRA,Brazil,Amazonas,3.832063047,0
622817,BRA,Brazil,Amazonas,1.490798313,0
622818,BRA,Brazil,Amazonas,4.022320532,0
622819,BRA,Brazil,Amazonas,0,0
622821,BRA,Brazil,Roraima,3.842617292,0
622822,BRA,Brazil,Roraima,4.137247489,0
622823,BRA,Brazil,Amazonas,4.091290131,0
622824,BRA,Brazil,Roraima,3.060070199,0
622825,BRA,Brazil,Roraima,3.502144769,0
622826,BRA,Brazil,Roraima,2.89797895,0
622827,BRA,Brazil,Roraima,4.090310801,0
622828,BRA,Brazil,Roraima,0.038069452,0
622829,BRA,Brazil,Roraima,1.870237418,0
622830,BRA,Brazil,Amazonas,3.922206401,0
622841,BRA,Brazil,Roraima,4.00888938,0
622842,BRA,Brazil,Roraima,4.076746621,0
622843,BRA,Brazil,Roraima,3.131248566,0
622844,BRA,Brazil,Roraima,2.911445153,0
622845,BRA,Brazil,Roraima,4.029158813,0
622846,BRA,Brazil,Roraima,0.578123802,0
622847,BRA,Brazil,Roraima,0.828747282,0
622848,BRA,Brazil,Roraima,3.464622219,0
622849,BRA,Brazil,Roraima,2.244349164,0
622851,BRA,Brazil,Amazonas,1.708846413,0
622852,BRA,Brazil,Amazonas,4.035721106,0
622853,BRA,Brazil,Amazonas,4.005430236,0
622854,BRA,Brazil,Amazonas,4.075546591,0
622855,BRA,Brazil,Amazonas,4.142317057,0
622856,BRA,Brazil,Amazonas,1.346219864,0
622857,BRA,Brazil,Amazonas,3.038739656,0
622858,BRA,Brazil,Amazonas,0.579799478,0
622859,BRA,Brazil,Amazonas,1.192220847,0
622861,BRA,Brazil,Amazonas,4.020290304,0
622862,BRA,Brazil,Amazonas,3.558109992,0
622863,BRA,Brazil,Amazonas,4.062402545,0
622864,BRA,Brazil,Amazonas,0,0
622865,BRA,Brazil,Amazonas,4.01601433,0
622866,BRA,Brazil,Amazonas,0,0
622867,BRA,Brazil,Amazonas,0,0
622868,BRA,Brazil,Amazonas,0,0
622869,BRA,Brazil,Amazonas,0,0
622871,BRA,Brazil,Amazonas,4.061533379,0
622872,BRA,Brazil,Amazonas,4.002717558,0
622873,BRA,Brazil,Amazonas,4.016426923,0
622874,BRA,Brazil,Amazonas,3.500405263,0
622875,BRA,Brazil,Amazonas,2.477530237,0
622876,BRA,Brazil,Amazonas,1.170591166,0
622877,BRA,Brazil,Amazonas,4.026325376,0
622878,BRA,Brazil,Amazonas,0.637962141,0
622879,BRA,Brazil,Amazonas,1.989815619,0
622881,BRA,Brazil,Amazonas,4.024028308,0
622882,BRA,Brazil,Amazonas,4.024982203,0
622883,BRA,Brazil,Amazonas,4.067484249,0
622884,BRA,Brazil,Amazonas,4.055948117,0
622885,BRA,Brazil,Amazonas,4.032839364,0
622891,BRA,Brazil,Amazonas,3.657736279,0
622892,BRA,Brazil,Amazonas,0,0
622893,BRA,Brazil,Amazonas,3.751990783,0
622894,BRA,Brazil,Amazonas,4.018863372,0
622895,BRA,Brazil,Amazonas,4.018972928,0
622897,BRA,Brazil,Amazonas,4.031717262,0
622910,BRA,Brazil,Amazonas,3.126758263,0
622921,BRA,Brazil,Amazonas,4.020688484,0
622922,BRA,Brazil,Amazonas,4.022886738,0
622923,BRA,Brazil,Amazonas,4.007640246,0
622924,BRA,Brazil,Amazonas,1.378526967,0
622925,BRA,Brazil,Amazonas,4.006745986,0
622926,BRA,Brazil,Acre,3.648185652,0
622927,BRA,Brazil,Amazonas,4.028419768,0
622928,BRA,Brazil,Acre,3.721829813,0
622929,BRA,Brazil,Acre,3.868855105,0
622931,BRA,Brazil,Amazonas,4.039421911,0
622932,BRA,Brazil,Amazonas,4.040340769,0
622933,BRA,Brazil,Amazonas,4.014438382,0
622934,BRA,Brazil,Amazonas,3.836321273,0
622935,BRA,Brazil,Amazonas,4.071373323,0
622936,BRA,Brazil,Amazonas,1.050551339,0
622937,BRA,Brazil,Amazonas,1.090391703,0
622938,BRA,Brazil,Amazonas,4.019845972,0
622939,BRA,Brazil,Amazonas,3.541945154,0
622941,BRA,Brazil,Amazonas,4.035052968,0
622942,BRA,Brazil,Amazonas,4.017353071,0
622943,BRA,Brazil,Amazonas,4.011760791,0
622951,BRA,Brazil,Amazonas,3.27688393,0
622952,BRA,Brazil,Amazonas,3.224245311,0
622953,BRA,Brazil,Amazonas,3.930294632,0
622954,BRA,Brazil,Amazonas,4.003826054,0
622955,BRA,Brazil,Amazonas,2.753881833,0
622956,BRA,Brazil,Amazonas,4.069560301,0
622957,BRA,Brazil,Amazonas,4.022725664,0
622958,BRA,Brazil,Amazonas,4.050217144,0
622959,BRA,Brazil,Amazonas,4.024710967,0
622961,BRA,Brazil,Amazonas,4.134789143,0
622962,BRA,Brazil,Amazonas,4.028584775,0
622963,BRA,Brazil,Amazonas,4.047365493,0
622964,BRA,Brazil,Acre,4.036264562,0
622965,BRA,Brazil,Amazonas,4.127100923,0
622966,BRA,Brazil,Amazonas,2.963324537,0
622967,BRA,Brazil,Amazonas,3.151558623,0
622968,BRA,Brazil,Acre,3.155841697,0
622969,BRA,Brazil,Acre,2.605451835,0
622971,BRA,Brazil,Amazonas,2.216520912,0
622972,BRA,Brazil,Amazonas,4.014804484,0
622973,BRA,Brazil,Amazonas,3.591072133,0
622975,BRA,Brazil,Amazonas,4.00905592,0
622976,BRA,Brazil,Amazonas,4.000767203,0
623010,BRA,Brazil,Pará,1.214740968,4.009039807
623020,BRA,Brazil,Pará,4.025387412,4.003668848
623030,BRA,Brazil,Pará,1.893745085,2.349995286
623040,BRA,Brazil,Pará,3.497610833,0
623050,BRA,Brazil,Pará,4.022852365,3.293684467
623060,BRA,Brazil,Pará,4.018949249,1.147752541
623070,BRA,Brazil,Pará,4.039762701,3.135545329
623081,BRA,Brazil,Pará,4.040819546,4.02978517
623082,BRA,Brazil,Pará,2.737149621,0
623083,BRA,Brazil,Pará,2.79419704,0
623084,BRA,Brazil,Pará,1.231401683,0
623085,BRA,Brazil,Pará,2.236745114,0
623086,BRA,Brazil,Pará,1.422452475,0
623087,BRA,Brazil,Pará,3.171635713,0
623088,BRA,Brazil,Pará,2.826725268,0
623089,BRA,Brazil,Pará,1.812237482,0
623090,BRA,Brazil,Pará,4.007120661,3.298637257
624101,BRA,Brazil,Pará,4.133843924,4.055559482
624102,BRA,Brazil,Pará,3.570472849,1.07961897
624103,BRA,Brazil,Pará,3.052499607,2.957461982
624104,BRA,Brazil,Pará,2.583840488,0
624105,BRA,Brazil,Pará,1.132475548,0
624106,BRA,Brazil,Pará,3.284081525,0
624107,BRA,Brazil,Pará,1.329578862,0
624108,BRA,Brazil,Pará,1.719048259,0
624109,BRA,Brazil,Pará,2.024925535,0
624201,BRA,Brazil,Pará,2.640545001,0
624202,BRA,Brazil,Pará,0.995458158,0
624203,BRA,Brazil,Pará,3.950643334,0
624204,BRA,Brazil,Pará,1.82537997,0
624205,BRA,Brazil,Pará,1.696038239,0
624206,BRA,Brazil,Pará,2.343403375,0
624207,BRA,Brazil,Pará,1.055925144,0
624208,BRA,Brazil,Pará,0.552153396,0
624209,BRA,Brazil,Pará,2.220941563,0
624300,BRA,Brazil,Pará,3.489424393,0
624411,BRA,Brazil,Maranhão,1.33936656,0
624412,BRA,Brazil,Maranhão,0,0
624413,BRA,Brazil,Maranhão,0.421726689,0
624414,BRA,Brazil,Maranhão,1.482502876,0
624415,BRA,Brazil,Tocantins,0.92102701,0
624416,BRA,Brazil,Maranhão,1.140356958,0
624417,BRA,Brazil,Tocantins,1.873927049,0
624418,BRA,Brazil,Maranhão,0.688659014,0
624419,BRA,Brazil,Tocantins,1.715502174,0
624420,BRA,Brazil,Tocantins,0.98968028,0
624430,BRA,Brazil,Tocantins,1.030634589,0
624441,BRA,Brazil,Tocantins,1.903098121,0
624442,BRA,Brazil,Tocantins,1.438205898,0
624443,BRA,Brazil,Tocantins,1.313810429,0
624444,BRA,Brazil,Tocantins,0.935653497,0
624445,BRA,Brazil,Tocantins,1.291073108,0
624446,BRA,Brazil,Tocantins,0.959074013,0
624447,BRA,Brazil,Tocantins,2.331910575,0
624448,BRA,Brazil,Tocantins,1.660846942,0
624449,BRA,Brazil,Tocantins,0.909641,0
624451,BRA,Brazil,Tocantins,1.05568441,0
624452,BRA,Brazil,Tocantins,0.405894369,0
624453,BRA,Brazil,Tocantins,2.022870508,0
624454,BRA,Brazil,Tocantins,1.247844401,0
624455,BRA,Brazil,Tocantins,2.449036691,0
624456,BRA,Brazil,Tocantins,0.62789211,0
624457,BRA,Brazil,Tocantins,3.102230658,0
624458,BRA,Brazil,Goiás,1.009893372,0
624459,BRA,Brazil,Tocantins,1.516582282,0
624461,BRA,Brazil,Tocantins,0.936843466,0
624462,BRA,Brazil,Tocantins,0.807567343,0
624463,BRA,Brazil,Goiás,0.831174814,0
624464,BRA,Brazil,Goiás,0.909224099,0
624465,BRA,Brazil,Goiás,1.312503402,0
624466,BRA,Brazil,Goiás,2.814922756,0
624467,BRA,Brazil,Goiás,3.745052242,0
624468,BRA,Brazil,Goiás,0.609209197,0
624469,BRA,Brazil,Goiás,0.777649783,0
624471,BRA,Brazil,Tocantins,1.183213135,0
624472,BRA,Brazil,Goiás,0.002598706,0
624473,BRA,Brazil,Goiás,0.351251564,0
624474,BRA,Brazil,Goiás,1.478924098,0
624475,BRA,Brazil,Goiás,0.684354798,0
624476,BRA,Brazil,Goiás,1.12736324,0
624477,BRA,Brazil,Goiás,0.425002501,0
624478,BRA,Brazil,Goiás,0.884214795,0
624479,BRA,Brazil,Goiás,0.145604246,0
624480,BRA,Brazil,Goiás,0.254327826,0
624490,BRA,Brazil,Goiás,0.995419789,0
624511,BRA,Brazil,Tocantins,2.34016798,0
624512,BRA,Brazil,Tocantins,0.585423178,0
624513,BRA,Brazil,Pará,1.555265866,0
624514,BRA,Brazil,Tocantins,0.567063633,0
624515,BRA,Brazil,Tocantins,0.178324159,0
624516,BRA,Brazil,Tocantins,0.521520899,0
624517,BRA,Brazil,Pará,1.378520161,0
624518,BRA,Brazil,Pará,0.732064103,0
624519,BRA,Brazil,Tocantins,1.045598637,0
624520,BRA,Brazil,Pará,0.791299576,0
624530,BRA,Brazil,Tocantins,2.59559011,0
624540,BRA,Brazil,Tocantins,0.872257948,0
624550,BRA,Brazil,Tocantins,1.248348306,0
624560,BRA,Brazil,Pará,1.932260138,0
624570,BRA,Brazil,Pará,3.009201906,0
624580,BRA,Brazil,Tocantins,0.502562887,0
624590,BRA,Brazil,Pará,2.475650683,0
624601,BRA,Brazil,Tocantins,4.054137305,0
624602,BRA,Brazil,Tocantins,3.726423188,0
624603,BRA,Brazil,Tocantins,4.007046998,0
624604,BRA,Brazil,Tocantins,2.051268225,0
624605,BRA,Brazil,Tocantins,4.108994086,0
624606,BRA,Brazil,Tocantins,2.482343488,0
624607,BRA,Brazil,Tocantins,4.104728541,0
624608,BRA,Brazil,Tocantins,4.004564259,0
624609,BRA,Brazil,Tocantins,4.00297812,0
624701,BRA,Brazil,Mato Grosso,4.076832255,0
624702,BRA,Brazil,Mato Grosso,1.033744149,0
624703,BRA,Brazil,Mato Grosso,4.006580361,0
624704,BRA,Brazil,Mato Grosso,1.200877594,0
624705,BRA,Brazil,Mato Grosso,3.088467551,0
624706,BRA,Brazil,Mato Grosso,3.251057517,0
624707,BRA,Brazil,Tocantins,4.014382687,0
624708,BRA,Brazil,Mato Grosso,3.776565273,0
624709,BRA,Brazil,Tocantins,3.982381019,0
624801,BRA,Brazil,Mato Grosso,2.579760821,0
624802,BRA,Brazil,Mato Grosso,2.143945496,0
624803,BRA,Brazil,Mato Grosso,2.070818938,0
624804,BRA,Brazil,Mato Grosso,1.23251799,0
624805,BRA,Brazil,Mato Grosso,3.274838047,0
624806,BRA,Brazil,Mato Grosso,0.000218725,0
624807,BRA,Brazil,Mato Grosso,3.116523941,0
624808,BRA,Brazil,Mato Grosso,0.486601265,0
624809,BRA,Brazil,Mato Grosso,1.029928435,0
624910,BRA,Brazil,Mato Grosso,4.048250044,0
624920,BRA,Brazil,Mato Grosso,3.631528571,0
624930,BRA,Brazil,Goiás,3.362148429,0
624940,BRA,Brazil,Goiás,1.144272646,0
624951,BRA,Brazil,Goiás,1.439494658,0
624952,BRA,Brazil,Goiás,0.985858363,0
624953,BRA,Brazil,Mato Grosso,3.269685606,0
624954,BRA,Brazil,Goiás,0.584442976,0
624955,BRA,Brazil,Goiás,1.605011531,0
624956,BRA,Brazil,Goiás,0.480653002,0
624957,BRA,Brazil,Goiás,1.257244469,0
624958,BRA,Brazil,Goiás,0.009372068,0
624959,BRA,Brazil,Mato Grosso,2.684698811,0
624960,BRA,Brazil,Goiás,0.461550221,0
624970,BRA,Brazil,Goiás,3.75015185,0
624980,BRA,Brazil,Mato Grosso,2.552479923,0
624990,BRA,Brazil,Goiás,2.862778649,0
625001,BRA,Brazil,Pará,4.010852361,3.723498168
625002,BRA,Brazil,Pará,4.115738543,0
625003,BRA,Brazil,Pará,4.027248832,2.094144683
625004,BRA,Brazil,Pará,3.057942935,1.121864067
625005,BRA,Brazil,Pará,4.092464687,0
625006,BRA,Brazil,Pará,2.698348998,2.10584067
625007,BRA,Brazil,Pará,3.13126492,0.978934741
625008,BRA,Brazil,Pará,0.176572596,0
625009,BRA,Brazil,Pará,1.189031664,1.945257906
631010,BRA,Brazil,Pará,2.277498384,2.19535035
631021,BRA,Brazil,Pará,2.941731655,0
631022,BRA,Brazil,Pará,0.732898056,0
631023,BRA,Brazil,Maranhão,3.529331182,0
631024,BRA,Brazil,Pará,1.611293023,0
631025,BRA,Brazil,Maranhão,2.289271196,0
631026,BRA,Brazil,Pará,2.423258497,0
631027,BRA,Brazil,Maranhão,1.137306334,0
631028,BRA,Brazil,Maranhão,0.414257489,0
631029,BRA,Brazil,Maranhão,0.658708241,0
631031,BRA,Brazil,Maranhão,4.000983784,4.012000461
631032,BRA,Brazil,Maranhão,1.385949125,0
